pid,week,module,activity,date,rct
61673b692a55fba0f6b8abf1,0,introduction,M0C2,2022-11-06 18:12:59,1
61011dd1dccad8267930b9bd,0,introduction,M0C2,2022-11-06 12:13:30,1
628f73adc5b81a118dfb1a06,0,introduction,M0C2,2022-11-06 09:03:36,1
627414b935ba5506bee347d2,0,introduction,M0C2,2022-11-04 20:57:01,1
62ebd08bd6729790ced8587f,0,introduction,M0C2,2022-11-04 10:22:38,1
5d651053afb8f700198459d4,0,introduction,M0C2,2022-11-03 20:01:36,1
5a4be74f21bfa00001081851,0,introduction,M0C2,2022-11-03 09:45:31,1
5f7e180204eed80b515a3569,0,introduction,M0C2,2022-11-02 21:24:22,1
5bbbcd283895e3000163213f,0,introduction,M0C2,2022-11-02 20:20:26,1
615f352d323edd8ef58fedbd,0,introduction,M0C2,2022-11-02 19:05:35,1
60dfa262b225a8e45b6d4421,0,introduction,M0C2,2022-11-02 18:39:06,1
617097e90d0505595ce66612,0,introduction,M0C2,2022-11-02 15:35:45,1
603ce90d158dc4ae761a15fa,0,introduction,M0C2,2022-11-02 15:15:19,1
5f3e788210bda10837e37fca,0,introduction,M0C2,2022-11-02 14:10:39,1
5fc0ddfbcfc57d00094c4b3d,0,introduction,M0C2,2022-11-02 14:06:40,1
5f81cf89624ff22aadd9c9a7,0,introduction,M0C2,2022-11-02 13:44:48,1
63468948a737d638cacf18bb,0,introduction,M0C2,2022-11-02 13:33:23,1
5fe3740d2738affd7cad1bc0,0,introduction,M0C2,2022-11-02 12:17:40,1
5efb98c3d5919f121a986486,0,introduction,M0C2,2022-11-02 11:40:17,1
5b2accc228c8850001e7f85b,0,introduction,M0C2,2022-11-02 11:18:43,1
5baa81380d7ad600017a85de,0,introduction,M0C2,2022-11-02 10:33:29,1
5c37223ebef9a20001e38dad,0,introduction,M0C2,2022-11-01 23:28:50,1
5f28431d82be890d2f58a32d,0,introduction,M0C2,2022-11-01 23:26:18,1
5ed68c770e41400dd0056c55,0,introduction,M0C2,2022-11-01 22:54:17,1
62ce97db1fa788670dea28c2,0,introduction,M0C2,2022-11-01 21:58:03,1
5b7f17a7338a93000155a36d,0,introduction,M0C2,2022-11-01 21:39:34,1
61470066dce66ce341df39c1,0,introduction,M0C2,2022-11-01 21:23:46,1
58ebfc286d5fe6000166b9ff,0,introduction,M0C2,2022-11-01 20:36:49,1
6173a7aa2d3f11e56d9f96f2,0,introduction,M0C2,2022-11-01 20:16:17,1
601732b73bdebe96ac49d4eb,0,introduction,M0C2,2022-11-01 20:15:50,1
57fbd79de7e73400019ca256,0,introduction,M0C2,2022-11-01 19:51:30,1
62796c419a79d1923fd947e2,0,introduction,M0C2,2022-11-01 19:48:38,1
5e1cf0eb65b6d3071f489de9,0,introduction,M0C2,2022-11-01 19:36:59,1
5f69a3c91c1e25193e3f9c7b,0,introduction,M0C2,2022-11-01 19:13:56,1
5c4b987538878c0001c7883b,0,introduction,M0C2,2022-11-01 18:42:36,1
611cecb5dbc0658aad64bf2d,0,introduction,M0C2,2022-11-01 18:16:53,1
611cf78346c5e728a66f1ebe,0,introduction,M0C2,2022-11-01 18:10:33,1
634d73a0b235813241e9532a,0,introduction,M0C2,2022-11-01 17:29:57,1
5c17c149f596b100011ca8b8,0,introduction,M0C2,2022-11-01 17:19:37,1
5f493fea06249046a8db8569,0,introduction,M0C2,2022-11-01 16:56:19,1
60da18693053b2c1d420085f,0,introduction,M0C2,2022-11-01 16:41:41,1
60c20abfdccab926283d8f7f,0,introduction,M0C2,2022-11-01 16:34:09,1
5dbb0562b1df1b110ead5bba,0,introduction,M0C2,2022-11-01 14:24:33,1
60ddcc052137212419247c3c,0,introduction,M0C2,2022-11-01 13:44:40,1
5caa61abcb4af3001640e877,0,introduction,M0C2,2022-11-01 13:37:31,1
5cad1eef8ed53d00180d2532,6,beliefs,M1E1,2022-12-28 00:18:01,1
5d575f44182f9f001900a380,6,beliefs,M1E1,2022-12-15 00:11:45,1
5fc93d0e16b69439e106238e,6,beliefs,M1E1,2022-12-12 14:02:31,1
5b6cd747a1fda800015ff9ba,1,beliefs,M1E1,2022-11-08 14:21:54,1
5e41630f6391e10286e2bddf,1,beliefs,M1E1,2022-11-07 20:09:11,1
5cc36fcedc68980014f27704,1,beliefs,M1E1,2022-11-07 13:59:58,1
601732b73bdebe96ac49d4eb,1,beliefs,M1E1,2022-11-07 12:39:55,1
5d9261e776e8dd00195f28f2,1,beliefs,M1E1,2022-11-07 12:18:24,1
61673b692a55fba0f6b8abf1,1,beliefs,M1E1,2022-11-07 11:29:34,1
5fe3740d2738affd7cad1bc0,1,beliefs,M1E1,2022-11-07 09:19:37,1
5f3e788210bda10837e37fca,1,beliefs,M1E1,2022-11-07 06:00:47,1
61011dd1dccad8267930b9bd,0,beliefs,M1E1,2022-11-06 12:20:14,1
5f81cf89624ff22aadd9c9a7,0,beliefs,M1E1,2022-11-06 10:53:37,1
5a4be74f21bfa00001081851,0,beliefs,M1E1,2022-11-06 10:07:05,1
628f73adc5b81a118dfb1a06,0,beliefs,M1E1,2022-11-06 09:08:57,1
5c4b987538878c0001c7883b,0,beliefs,M1E1,2022-11-05 21:45:10,1
627414b935ba5506bee347d2,0,beliefs,M1E1,2022-11-04 21:10:40,1
60dfa262b225a8e45b6d4421,0,beliefs,M1E1,2022-11-04 20:20:33,1
62ebd08bd6729790ced8587f,0,beliefs,M1E1,2022-11-04 10:27:32,1
5bbbcd283895e3000163213f,0,beliefs,M1E1,2022-11-04 09:12:28,1
5e1cf0eb65b6d3071f489de9,0,beliefs,M1E1,2022-11-03 21:30:16,1
62796c419a79d1923fd947e2,0,beliefs,M1E1,2022-11-03 21:14:27,1
5caa61abcb4af3001640e877,0,beliefs,M1E1,2022-11-03 20:54:30,1
5d651053afb8f700198459d4,0,beliefs,M1E1,2022-11-03 20:09:53,1
5c37223ebef9a20001e38dad,0,beliefs,M1E1,2022-11-03 17:56:07,1
62ce97db1fa788670dea28c2,0,beliefs,M1E1,2022-11-03 11:01:58,1
5b7f17a7338a93000155a36d,0,beliefs,M1E1,2022-11-03 00:47:04,1
5f7e180204eed80b515a3569,0,beliefs,M1E1,2022-11-02 21:36:04,1
615f352d323edd8ef58fedbd,0,beliefs,M1E1,2022-11-02 19:28:40,1
617097e90d0505595ce66612,0,beliefs,M1E1,2022-11-02 15:41:40,1
603ce90d158dc4ae761a15fa,0,beliefs,M1E1,2022-11-02 15:23:13,1
5fc0ddfbcfc57d00094c4b3d,0,beliefs,M1E1,2022-11-02 14:11:07,1
63468948a737d638cacf18bb,0,beliefs,M1E1,2022-11-02 13:38:32,1
5efb98c3d5919f121a986486,0,beliefs,M1E1,2022-11-02 11:43:50,1
5b2accc228c8850001e7f85b,0,beliefs,M1E1,2022-11-02 11:26:33,1
5baa81380d7ad600017a85de,0,beliefs,M1E1,2022-11-02 10:38:26,1
5f28431d82be890d2f58a32d,0,beliefs,M1E1,2022-11-01 23:38:50,1
5ed68c770e41400dd0056c55,0,beliefs,M1E1,2022-11-01 23:00:37,1
61470066dce66ce341df39c1,0,beliefs,M1E1,2022-11-01 21:27:43,1
611cecb5dbc0658aad64bf2d,0,beliefs,M1E1,2022-11-01 21:26:01,1
6173a7aa2d3f11e56d9f96f2,0,beliefs,M1E1,2022-11-01 21:15:24,1
58ebfc286d5fe6000166b9ff,0,beliefs,M1E1,2022-11-01 21:09:08,1
5f493fea06249046a8db8569,0,beliefs,M1E1,2022-11-01 21:05:09,1
57fbd79de7e73400019ca256,0,beliefs,M1E1,2022-11-01 20:00:57,1
5f69a3c91c1e25193e3f9c7b,0,beliefs,M1E1,2022-11-01 19:18:44,1
611cf78346c5e728a66f1ebe,0,beliefs,M1E1,2022-11-01 18:17:26,1
634d73a0b235813241e9532a,0,beliefs,M1E1,2022-11-01 17:32:04,1
60da18693053b2c1d420085f,0,beliefs,M1E1,2022-11-01 16:46:38,1
60c20abfdccab926283d8f7f,0,beliefs,M1E1,2022-11-01 16:38:01,1
5dbb0562b1df1b110ead5bba,0,beliefs,M1E1,2022-11-01 14:32:40,1
60ddcc052137212419247c3c,0,beliefs,M1E1,2022-11-01 13:51:18,1
5cad1eef8ed53d00180d2532,6,beliefs,M1E2,2022-12-29 01:37:18,1
5b6cd747a1fda800015ff9ba,1,beliefs,M1E2,2022-11-08 14:31:54,1
5e41630f6391e10286e2bddf,1,beliefs,M1E2,2022-11-07 20:14:21,1
5cc36fcedc68980014f27704,1,beliefs,M1E2,2022-11-07 14:05:17,1
601732b73bdebe96ac49d4eb,1,beliefs,M1E2,2022-11-07 12:47:55,1
5d9261e776e8dd00195f28f2,1,beliefs,M1E2,2022-11-07 12:21:47,1
61673b692a55fba0f6b8abf1,1,beliefs,M1E2,2022-11-07 11:34:02,1
5fe3740d2738affd7cad1bc0,1,beliefs,M1E2,2022-11-07 09:23:23,1
5f3e788210bda10837e37fca,1,beliefs,M1E2,2022-11-07 06:08:09,1
61011dd1dccad8267930b9bd,0,beliefs,M1E2,2022-11-06 12:27:12,1
60dfa262b225a8e45b6d4421,0,beliefs,M1E2,2022-11-06 11:58:42,1
5f81cf89624ff22aadd9c9a7,0,beliefs,M1E2,2022-11-06 11:07:35,1
628f73adc5b81a118dfb1a06,0,beliefs,M1E2,2022-11-06 09:17:00,1
627414b935ba5506bee347d2,0,beliefs,M1E2,2022-11-05 22:31:45,1
5f7e180204eed80b515a3569,0,beliefs,M1E2,2022-11-05 22:21:21,1
5c4b987538878c0001c7883b,0,beliefs,M1E2,2022-11-05 21:53:28,1
5e1cf0eb65b6d3071f489de9,0,beliefs,M1E2,2022-11-05 11:20:38,1
5c17c149f596b100011ca8b8,0,beliefs,M1E2,2022-11-04 14:06:35,1
62ebd08bd6729790ced8587f,0,beliefs,M1E2,2022-11-04 10:32:33,1
5bbbcd283895e3000163213f,0,beliefs,M1E2,2022-11-04 09:16:23,1
62796c419a79d1923fd947e2,0,beliefs,M1E2,2022-11-03 22:43:25,1
5caa61abcb4af3001640e877,0,beliefs,M1E2,2022-11-03 20:57:45,1
5d651053afb8f700198459d4,0,beliefs,M1E2,2022-11-03 20:20:12,1
63468948a737d638cacf18bb,0,beliefs,M1E2,2022-11-03 19:27:11,1
5c37223ebef9a20001e38dad,0,beliefs,M1E2,2022-11-03 18:08:53,1
6173a7aa2d3f11e56d9f96f2,0,beliefs,M1E2,2022-11-03 17:51:40,1
5f493fea06249046a8db8569,0,beliefs,M1E2,2022-11-03 17:38:01,1
62ce97db1fa788670dea28c2,0,beliefs,M1E2,2022-11-03 11:07:09,1
5b7f17a7338a93000155a36d,0,beliefs,M1E2,2022-11-03 00:53:48,1
615f352d323edd8ef58fedbd,0,beliefs,M1E2,2022-11-02 19:32:35,1
617097e90d0505595ce66612,0,beliefs,M1E2,2022-11-02 18:37:06,1
603ce90d158dc4ae761a15fa,0,beliefs,M1E2,2022-11-02 15:33:00,1
5fc0ddfbcfc57d00094c4b3d,0,beliefs,M1E2,2022-11-02 14:14:30,1
5efb98c3d5919f121a986486,0,beliefs,M1E2,2022-11-02 11:46:52,1
5b2accc228c8850001e7f85b,0,beliefs,M1E2,2022-11-02 11:34:50,1
5baa81380d7ad600017a85de,0,beliefs,M1E2,2022-11-02 10:43:28,1
5f28431d82be890d2f58a32d,0,beliefs,M1E2,2022-11-01 23:47:34,1
5ed68c770e41400dd0056c55,0,beliefs,M1E2,2022-11-01 23:06:39,1
611cecb5dbc0658aad64bf2d,0,beliefs,M1E2,2022-11-01 21:47:14,1
61470066dce66ce341df39c1,0,beliefs,M1E2,2022-11-01 21:29:43,1
58ebfc286d5fe6000166b9ff,0,beliefs,M1E2,2022-11-01 21:15:00,1
57fbd79de7e73400019ca256,0,beliefs,M1E2,2022-11-01 21:08:58,1
611cf78346c5e728a66f1ebe,0,beliefs,M1E2,2022-11-01 20:08:20,1
5f69a3c91c1e25193e3f9c7b,0,beliefs,M1E2,2022-11-01 19:23:19,1
634d73a0b235813241e9532a,0,beliefs,M1E2,2022-11-01 17:34:04,1
60da18693053b2c1d420085f,0,beliefs,M1E2,2022-11-01 16:53:02,1
60c20abfdccab926283d8f7f,0,beliefs,M1E2,2022-11-01 16:42:36,1
5dbb0562b1df1b110ead5bba,0,beliefs,M1E2,2022-11-01 14:40:25,1
60ddcc052137212419247c3c,0,beliefs,M1E2,2022-11-01 13:57:17,1
5cad1eef8ed53d00180d2532,4,attention,M2E1,2022-12-11 21:30:59,1
62796c419a79d1923fd947e2,2,attention,M2E1,2022-11-18 18:05:21,1
60da18693053b2c1d420085f,2,attention,M2E1,2022-11-18 16:50:16,1
628f73adc5b81a118dfb1a06,2,attention,M2E1,2022-11-14 18:50:13,1
627414b935ba5506bee347d2,2,attention,M2E1,2022-11-14 16:17:50,1
601732b73bdebe96ac49d4eb,2,attention,M2E1,2022-11-14 15:46:36,1
5f3e788210bda10837e37fca,2,attention,M2E1,2022-11-14 12:57:32,1
61011dd1dccad8267930b9bd,2,attention,M2E1,2022-11-14 09:03:57,1
5c17c149f596b100011ca8b8,1,attention,M2E1,2022-11-13 22:29:54,1
5f7e180204eed80b515a3569,1,attention,M2E1,2022-11-13 21:57:14,1
57fbd79de7e73400019ca256,1,attention,M2E1,2022-11-13 20:59:48,1
5d651053afb8f700198459d4,1,attention,M2E1,2022-11-13 20:44:15,1
5e41630f6391e10286e2bddf,1,attention,M2E1,2022-11-13 19:37:34,1
5f493fea06249046a8db8569,1,attention,M2E1,2022-11-13 15:58:05,1
603ce90d158dc4ae761a15fa,1,attention,M2E1,2022-11-13 15:02:26,1
5c4b987538878c0001c7883b,1,attention,M2E1,2022-11-13 07:32:39,1
60dfa262b225a8e45b6d4421,1,attention,M2E1,2022-11-13 02:55:51,1
61470066dce66ce341df39c1,1,attention,M2E1,2022-11-12 17:39:22,1
617097e90d0505595ce66612,1,attention,M2E1,2022-11-12 14:31:46,1
62ebd08bd6729790ced8587f,1,attention,M2E1,2022-11-12 08:50:42,1
58ebfc286d5fe6000166b9ff,1,attention,M2E1,2022-11-11 20:57:48,1
5e1cf0eb65b6d3071f489de9,1,attention,M2E1,2022-11-11 16:18:08,1
63468948a737d638cacf18bb,1,attention,M2E1,2022-11-11 09:41:38,1
60ddcc052137212419247c3c,1,attention,M2E1,2022-11-10 21:41:19,1
5fe3740d2738affd7cad1bc0,1,attention,M2E1,2022-11-10 20:47:14,1
5b6cd747a1fda800015ff9ba,1,attention,M2E1,2022-11-10 13:04:09,1
5f81cf89624ff22aadd9c9a7,1,attention,M2E1,2022-11-10 11:22:32,1
6173a7aa2d3f11e56d9f96f2,1,attention,M2E1,2022-11-09 18:02:52,1
5c37223ebef9a20001e38dad,1,attention,M2E1,2022-11-09 00:45:01,1
5b2accc228c8850001e7f85b,1,attention,M2E1,2022-11-08 20:00:46,1
5fc0ddfbcfc57d00094c4b3d,1,attention,M2E1,2022-11-08 19:32:09,1
615f352d323edd8ef58fedbd,1,attention,M2E1,2022-11-08 18:53:18,1
5d9261e776e8dd00195f28f2,1,attention,M2E1,2022-11-08 17:18:15,1
60c20abfdccab926283d8f7f,1,attention,M2E1,2022-11-08 14:55:55,1
5f69a3c91c1e25193e3f9c7b,1,attention,M2E1,2022-11-08 10:52:19,1
5bbbcd283895e3000163213f,1,attention,M2E1,2022-11-08 10:09:52,1
5baa81380d7ad600017a85de,1,attention,M2E1,2022-11-07 23:34:30,1
611cf78346c5e728a66f1ebe,1,attention,M2E1,2022-11-07 22:29:45,1
611cecb5dbc0658aad64bf2d,1,attention,M2E1,2022-11-07 21:13:57,1
5cc36fcedc68980014f27704,1,attention,M2E1,2022-11-07 19:40:50,1
5caa61abcb4af3001640e877,1,attention,M2E1,2022-11-07 19:01:57,1
5efb98c3d5919f121a986486,1,attention,M2E1,2022-11-07 18:33:50,1
634d73a0b235813241e9532a,1,attention,M2E1,2022-11-07 16:51:25,1
5ed68c770e41400dd0056c55,1,attention,M2E1,2022-11-07 16:46:31,1
5dbb0562b1df1b110ead5bba,1,attention,M2E1,2022-11-07 16:44:50,1
60dfa262b225a8e45b6d4421,2,attention,M2E2,2022-11-15 11:29:52,1
5b7f17a7338a93000155a36d,2,attention,M2E2,2022-11-14 22:34:24,1
627414b935ba5506bee347d2,2,attention,M2E2,2022-11-14 16:31:22,1
5cc36fcedc68980014f27704,2,attention,M2E2,2022-11-14 13:43:08,1
5f3e788210bda10837e37fca,2,attention,M2E2,2022-11-14 13:10:23,1
5f81cf89624ff22aadd9c9a7,2,attention,M2E2,2022-11-14 12:33:26,1
5e1cf0eb65b6d3071f489de9,2,attention,M2E2,2022-11-14 12:32:55,1
5fe3740d2738affd7cad1bc0,2,attention,M2E2,2022-11-14 12:29:05,1
6173a7aa2d3f11e56d9f96f2,2,attention,M2E2,2022-11-14 09:34:19,1
5f7e180204eed80b515a3569,2,attention,M2E2,2022-11-14 09:26:16,1
5c17c149f596b100011ca8b8,1,attention,M2E2,2022-11-13 22:56:40,1
5f28431d82be890d2f58a32d,1,attention,M2E2,2022-11-13 22:31:22,1
57fbd79de7e73400019ca256,1,attention,M2E2,2022-11-13 21:16:19,1
5d651053afb8f700198459d4,1,attention,M2E2,2022-11-13 20:56:41,1
5e41630f6391e10286e2bddf,1,attention,M2E2,2022-11-13 19:49:30,1
5f493fea06249046a8db8569,1,attention,M2E2,2022-11-13 16:09:51,1
603ce90d158dc4ae761a15fa,1,attention,M2E2,2022-11-13 15:11:08,1
62ce97db1fa788670dea28c2,1,attention,M2E2,2022-11-13 15:05:48,1
63468948a737d638cacf18bb,1,attention,M2E2,2022-11-13 12:56:18,1
5c4b987538878c0001c7883b,1,attention,M2E2,2022-11-13 07:48:32,1
61470066dce66ce341df39c1,1,attention,M2E2,2022-11-12 17:51:27,1
5c37223ebef9a20001e38dad,1,attention,M2E2,2022-11-12 15:13:13,1
617097e90d0505595ce66612,1,attention,M2E2,2022-11-12 14:44:35,1
62ebd08bd6729790ced8587f,1,attention,M2E2,2022-11-12 09:04:52,1
58ebfc286d5fe6000166b9ff,1,attention,M2E2,2022-11-11 21:01:29,1
60ddcc052137212419247c3c,1,attention,M2E2,2022-11-11 15:02:20,1
611cf78346c5e728a66f1ebe,1,attention,M2E2,2022-11-10 16:25:46,1
5b6cd747a1fda800015ff9ba,1,attention,M2E2,2022-11-10 13:33:23,1
5fc0ddfbcfc57d00094c4b3d,1,attention,M2E2,2022-11-08 19:42:46,1
5d9261e776e8dd00195f28f2,1,attention,M2E2,2022-11-08 17:31:47,1
5f69a3c91c1e25193e3f9c7b,1,attention,M2E2,2022-11-08 11:13:01,1
5bbbcd283895e3000163213f,1,attention,M2E2,2022-11-08 10:13:03,1
5baa81380d7ad600017a85de,1,attention,M2E2,2022-11-08 08:27:08,1
611cecb5dbc0658aad64bf2d,1,attention,M2E2,2022-11-07 21:33:29,1
5caa61abcb4af3001640e877,1,attention,M2E2,2022-11-07 21:05:10,1
5efb98c3d5919f121a986486,1,attention,M2E2,2022-11-07 20:21:07,1
5ed68c770e41400dd0056c55,1,attention,M2E2,2022-11-07 16:59:47,1
5dbb0562b1df1b110ead5bba,1,attention,M2E2,2022-11-07 16:58:37,1
634d73a0b235813241e9532a,1,attention,M2E2,2022-11-07 16:52:27,1
5cad1eef8ed53d00180d2532,6,avoidance,M3C1,2022-12-13 23:17:08,1
5f81cf89624ff22aadd9c9a7,4,avoidance,M3C1,2022-11-28 22:01:53,1
62796c419a79d1923fd947e2,4,avoidance,M3C1,2022-11-26 11:07:34,1
5b7f17a7338a93000155a36d,4,avoidance,M3C1,2022-11-23 22:15:24,1
5cc36fcedc68980014f27704,3,avoidance,M3C1,2022-11-21 16:52:25,1
627414b935ba5506bee347d2,3,avoidance,M3C1,2022-11-21 15:43:28,1
5f3e788210bda10837e37fca,3,avoidance,M3C1,2022-11-21 15:00:25,1
601732b73bdebe96ac49d4eb,3,avoidance,M3C1,2022-11-21 13:30:23,1
617097e90d0505595ce66612,3,avoidance,M3C1,2022-11-21 12:06:21,1
60dfa262b225a8e45b6d4421,2,avoidance,M3C1,2022-11-20 22:41:37,1
5f69a3c91c1e25193e3f9c7b,2,avoidance,M3C1,2022-11-20 21:51:53,1
628f73adc5b81a118dfb1a06,2,avoidance,M3C1,2022-11-20 20:10:40,1
57fbd79de7e73400019ca256,2,avoidance,M3C1,2022-11-20 18:30:40,1
5c17c149f596b100011ca8b8,2,avoidance,M3C1,2022-11-20 08:25:13,1
5f7e180204eed80b515a3569,2,avoidance,M3C1,2022-11-19 13:33:19,1
5f28431d82be890d2f58a32d,2,avoidance,M3C1,2022-11-19 10:08:21,1
5c37223ebef9a20001e38dad,2,avoidance,M3C1,2022-11-18 22:08:39,1
62ebd08bd6729790ced8587f,2,avoidance,M3C1,2022-11-18 20:44:25,1
60ddcc052137212419247c3c,2,avoidance,M3C1,2022-11-18 13:23:17,1
63468948a737d638cacf18bb,2,avoidance,M3C1,2022-11-18 12:46:22,1
603ce90d158dc4ae761a15fa,2,avoidance,M3C1,2022-11-18 11:36:21,1
5d651053afb8f700198459d4,2,avoidance,M3C1,2022-11-17 21:02:14,1
5fc0ddfbcfc57d00094c4b3d,2,avoidance,M3C1,2022-11-17 19:38:04,1
5bbbcd283895e3000163213f,2,avoidance,M3C1,2022-11-17 12:00:40,1
5f493fea06249046a8db8569,2,avoidance,M3C1,2022-11-17 00:02:49,1
611cecb5dbc0658aad64bf2d,2,avoidance,M3C1,2022-11-16 21:30:48,1
5c4b987538878c0001c7883b,2,avoidance,M3C1,2022-11-16 09:54:17,1
5caa61abcb4af3001640e877,2,avoidance,M3C1,2022-11-15 21:08:21,1
611cf78346c5e728a66f1ebe,2,avoidance,M3C1,2022-11-15 13:22:41,1
5dbb0562b1df1b110ead5bba,2,avoidance,M3C1,2022-11-15 12:41:07,1
5baa81380d7ad600017a85de,2,avoidance,M3C1,2022-11-15 08:15:34,1
5b2accc228c8850001e7f85b,2,avoidance,M3C1,2022-11-14 23:57:59,1
5efb98c3d5919f121a986486,2,avoidance,M3C1,2022-11-14 20:10:36,1
5ed68c770e41400dd0056c55,2,avoidance,M3C1,2022-11-14 18:19:03,1
5b6cd747a1fda800015ff9ba,2,avoidance,M3C1,2022-11-14 15:35:27,1
