Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
641dddaaad902f3f81f678ce,5e5521580ee1b951df544c3c,APPROVED,2023-03-24T17:28:10.934000Z,2023-03-24T17:38:44.607000Z,2023-03-24T17:38:45.642000,2023-03-24T17:38:44.957057Z,634,C14BP128,1357,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
641dddc8fb4b74295760ae5d,581ccd016c73180001fa5b2a,APPROVED,2023-03-24T17:28:40.662000Z,2023-03-24T17:43:10.812000Z,2023-03-24T17:43:11.297000,2023-03-24T17:43:11.243762Z,871,C14BP128,3874,44,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
641dddca75fc8fc7ac35934e,63ea4139b3e58747071301a1,APPROVED,2023-03-24T17:30:05.867000Z,2023-03-24T17:34:09.993000Z,2023-03-24T17:34:10.483000,2023-03-24T17:34:10.419341Z,245,C14BP128,89,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
641dddcb37d2485944c5152a,5f0f6811a0ed4a11dbc57b79,APPROVED,2023-03-24T17:28:43.805000Z,2023-03-24T17:34:02.050000Z,2023-03-24T17:34:02.451000,2023-03-24T17:34:02.396633Z,319,C14BP128,632,45,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
641dddcbb085e91a8f54395a,5b2240df023fe3000150533f,APPROVED,2023-03-24T17:28:43.296000Z,2023-03-24T17:36:33.835000Z,2023-03-24T17:36:34.314000,2023-03-24T17:36:34.251458Z,471,C14BP128,1651,47,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
641ddde2cde3feccebc51579,6414486d4baccf7f406f7d9e,APPROVED,2023-03-24T17:31:36.553000Z,2023-03-24T17:40:58.408000Z,2023-03-24T17:41:04.238000,2023-03-24T17:40:59.137706Z,562,C14BP128,18,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
641dddec817287ff2e60fbe4,5e31a1526ef37a1879a94441,APPROVED,2023-03-24T17:29:16.358000Z,2023-03-24T17:39:40.597000Z,2023-03-24T17:39:41.145000,2023-03-24T17:39:41.084819Z,625,C14BP128,1513,57,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
641dddfed90599c0a04e0e04,5b97f2375612b30001acc4c9,APPROVED,2023-03-24T17:30:12.559000Z,2023-03-24T17:36:08.493000Z,2023-03-24T17:36:08.951000,2023-03-24T17:36:08.860528Z,356,C14BP128,1544,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
641dde006ce3eb1ab2219223,5a75b131eea3d300016ddc70,APPROVED,2023-03-24T17:29:36.859000Z,2023-03-24T17:54:12.281000Z,2023-03-24T17:54:12.730000Z,2023-03-24T17:54:14.704509Z,1476,C14BP128,2335,43,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
641dde08e2a2700960ac220a,62e02c96140489fcd123e187,APPROVED,2023-03-24T17:29:44.280000Z,2023-03-24T17:38:10.710000Z,2023-03-24T17:38:11.221000,2023-03-24T17:38:11.152438Z,507,C14BP128,299,55,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
641dde0af9ddaf1589e56d3f,5a95a9c135237b000112615f,APPROVED,2023-03-24T17:29:51.359000Z,2023-03-24T17:40:57.235000Z,2023-03-24T17:40:59.010000Z,2023-03-24T17:41:01.176214Z,666,C14BP128,57,54,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
641dde13d0a964421ddf1873,63ea497522ab8dac66f07e6d,APPROVED,2023-03-24T17:29:58.022000Z,2023-03-24T17:34:02.088000Z,2023-03-24T17:34:07.578000,2023-03-24T17:34:02.492169Z,245,C14BP128,55,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
641dde2bac4141ba33fb970a,63d427e00eb0a8350d4c50df,APPROVED,2023-03-24T17:32:51.756000Z,2023-03-24T17:48:21.660000Z,2023-03-24T17:48:22.193000,2023-03-24T17:48:22.118789Z,930,C14BP128,91,24,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
641dde497a47139ae1eb5ef7,5f450738ab827a05e739ef40,APPROVED,2023-03-24T17:30:49.879000Z,2023-03-24T17:37:17.871000Z,2023-03-24T17:37:18.461000,2023-03-24T17:37:18.372370Z,388,C14BP128,743,29,Male,White,Lithuania,United Kingdom,Lithuania,Lithuanian,Yes,Full-Time
641dde5e2b7c55a29ffd95a5,5a622a7f35f26b0001490a5f,APPROVED,2023-03-24T17:31:14.348000Z,2023-03-24T17:33:10.960000Z,2023-03-24T17:33:11.400000,2023-03-24T17:33:11.339538Z,117,C14BP128,858,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
641dde616d5ec6fba73c9d89,60d9a0d345504b76c6fb29f6,APPROVED,2023-03-24T17:31:13.719000Z,2023-03-24T17:45:53.270000Z,2023-03-24T17:45:53.749000,2023-03-24T17:45:53.688651Z,880,C14BP128,655,30,Female,White,Lithuania,United Kingdom,Lithuania,Lithuanian,Yes,Other
641dde8db99e0b338094425c,63d256a2e69c3a1ede98e0fc,APPROVED,2023-03-24T17:32:04.453000Z,2023-03-24T17:42:42.771000Z,2023-03-24T17:42:43.557000,2023-03-24T17:42:43.498920Z,639,C14BP128,73,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
641dded6fa9411a689e96183,564674d3d01e6b00147276a1,APPROVED,2023-03-24T17:34:42.506000Z,2023-03-24T17:42:08.230000Z,2023-03-24T17:42:09.941000,2023-03-24T17:42:09.881729Z,446,C14BP128,881,53,Male,Asian,Bangladesh,United Kingdom,United Kingdom,Bengali,DATA_EXPIRED,Part-Time
641ddf307148b6932c04770c,63d153292ab8a7e4066fb52a,APPROVED,2023-03-24T17:35:27.067000Z,2023-03-24T17:39:16.279000Z,2023-03-24T17:39:17.086000,2023-03-24T17:39:16.992924Z,230,C14BP128,68,24,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Other
641ddf3563e860738d6c093b,62b07159ba623a4beb4012e0,APPROVED,2023-03-24T17:34:48.407000Z,2023-03-24T17:37:58.513000Z,2023-03-24T17:37:58.980000,2023-03-24T17:37:58.926772Z,191,C14BP128,721,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
641ddf412416c98ef8974951,56a8bb427f2472000b9522f6,APPROVED,2023-03-24T17:35:02.731000Z,2023-03-24T17:45:10.542000Z,2023-03-24T17:45:10.974000,2023-03-24T17:45:10.912624Z,608,C14BP128,1817,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
641ddf6a6019abb3052cd653,57fde8979c39b3000179e347,APPROVED,2023-03-24T17:36:00.827000Z,2023-03-24T17:49:27.820000Z,2023-03-24T17:49:28.527000,2023-03-24T17:49:28.466046Z,807,C14BP128,1783,57,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
641ddf9275b75192d5707788,63ecfe343c4d295df436a487,APPROVED,2023-03-24T17:36:22.310000Z,2023-03-24T17:41:14.816000Z,2023-03-24T17:41:15.281000,2023-03-24T17:41:15.207761Z,293,C14BP128,66,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
641ddf9336bd074751734cf8,638e2eed82fa613f2140ba13,APPROVED,2023-03-24T17:36:31.439000Z,2023-03-24T17:48:01.751000Z,2023-03-24T17:48:02.448000,2023-03-24T17:48:02.386043Z,691,C14BP128,203,61,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
641ddfa0ea10cfb250f6087f,5ca48653ed23650001328d9d,APPROVED,2023-03-24T17:36:34.339000Z,2023-03-24T17:40:46.522000Z,2023-03-24T17:40:47.286000,2023-03-24T17:40:47.211689Z,253,C14BP128,1391,42,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
641ddfc44a9156a0b386804e,5c91fad394f7e600172f9d4a,APPROVED,2023-03-24T17:37:14.654000Z,2023-03-24T17:43:21.733000Z,2023-03-24T17:43:22.160000,2023-03-24T17:43:22.097361Z,368,C14BP128,1132,45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,DATA_EXPIRED
641de0880ce8b8bade318270,636675b4dd6bb79382d46c2b,APPROVED,2023-03-24T17:40:24.384000Z,2023-03-24T18:14:53.505000Z,2023-03-24T18:14:53.945000,2023-03-24T18:14:53.875867Z,2070,C14BP128,244,32,Male,White,New Zealand,United Kingdom,New Zealand,English,Yes,Full-Time
641de0d4c23ac88cdbda1698,6146f7b903db610d4cf373e6,APPROVED,2023-03-24T17:41:44.374000Z,2023-03-24T17:49:25.303000Z,2023-03-24T17:49:25.722000,2023-03-24T17:49:25.659189Z,461,C14BP128,506,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
641de10312919c13cc9b36c9,5b2659e78ecf3f0001617cbd,APPROVED,2023-03-24T17:42:29.868000Z,2023-03-24T17:45:54.168000Z,2023-03-24T17:45:54.828000,2023-03-24T17:45:54.769167Z,205,C14BP128,490,47,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Part-Time
641de110315e5a2122e96174,5c3b1e9a4b1ed90001babf9e,APPROVED,2023-03-24T17:42:44.691000Z,2023-03-24T17:47:59.211000Z,2023-03-24T17:47:59.769000,2023-03-24T17:47:59.708158Z,315,C14BP128,439,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
641de117ecc03109994d429a,63d42baf9594b69453f61e91,APPROVED,2023-03-24T17:43:18.930000Z,2023-03-24T17:47:56.852000Z,2023-03-24T17:47:57.331000,2023-03-24T17:47:57.268752Z,278,C14BP128,34,27,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
641de20057249582731c2da4,61647688d6592403e31aa473,APPROVED,2023-03-24T17:47:20.806000Z,2023-03-24T17:53:19.777000Z,2023-03-24T17:53:20.289000Z,2023-03-24T17:53:22.253786Z,359,C14BP128,1102,43,Female,White,Canada,United Kingdom,United Kingdom,English,No,Full-Time
641de23526e66d2b938b963c,63de43562f126da64eb4954d,APPROVED,2023-03-24T17:47:42.005000Z,2023-03-24T17:52:39.759000Z,2023-03-24T17:52:41.825000,2023-03-24T17:52:41.767951Z,298,C14BP128,69,52,Female,White,United Kingdom,United Kingdom,Ireland,English,No,Full-Time
641de241021bb10997eb5f41,63dbe76cbc72cdb0f3e93414,APPROVED,2023-03-24T17:49:01.069000Z,2023-03-24T17:55:49.377000Z,2023-03-24T17:55:49.922000,2023-03-24T17:55:49.861304Z,409,C14BP128,53,39,Female,White,Russian Federation,United Kingdom,Russian Federation,Russian,No,Full-Time
641de2760a48e710974611a0,5ea804463634051fba362769,APPROVED,2023-03-24T17:48:43.082000Z,2023-03-24T17:54:57.217000Z,2023-03-24T17:54:57.716000,2023-03-24T17:54:57.651292Z,375,C14BP128,638,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
641de2990eb823d39db79c1a,63e52c5f3f35059ca0272e19,APPROVED,2023-03-24T17:49:36.398000Z,2023-03-24T17:55:41.278000Z,2023-03-24T17:55:41.705000,2023-03-24T17:55:41.639690Z,365,C14BP128,89,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
641de2c7418afcc25e6da039,60e05b786b9d62ed10982f47,APPROVED,2023-03-24T17:50:07.868000Z,2023-03-24T17:58:43.871000Z,2023-03-24T17:58:44.332000,2023-03-24T17:58:44.276075Z,517,C14BP128,29,50,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
641de35250e55deec117cdb6,60b8fb929701cb52b39796aa,APPROVED,2023-03-24T17:52:18.689000Z,2023-03-24T17:55:22.123000Z,2023-03-24T17:55:22.573000,2023-03-24T17:55:22.511811Z,184,C14BP128,1102,21,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
641de363eaccaf6c3c4e0dda,5c84d2370d4ac0001196cde4,APPROVED,2023-03-24T17:52:41.112000Z,2023-03-24T18:03:01.827000Z,2023-03-24T18:03:02.313000,2023-03-24T18:03:02.254051Z,621,C14BP128,88,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
641de3c92edfe4827ac62198,6027cc78c597e0049f3e455d,APPROVED,2023-03-24T17:54:43.539000Z,2023-03-24T18:01:37.824000Z,2023-03-24T18:01:38.314000,2023-03-24T18:01:38.247807Z,415,C14BP128,970,55,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
641de3d2f168f7b58af63654,5c5a98c42032f30001ba94fd,APPROVED,2023-03-24T17:54:29.403000Z,2023-03-24T18:05:40.499000Z,2023-03-24T18:05:40.998000,2023-03-24T18:05:40.933258Z,672,C14BP128,362,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
641de3f634c339cac813ad88,63e530a8c23ce5fc5f65f1da,APPROVED,2023-03-24T17:55:05.871000Z,2023-03-24T18:02:25.818000Z,2023-03-24T18:02:27.590000,2023-03-24T18:02:27.513171Z,440,C14BP128,53,19,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
641de406d3e46e8c28a37680,5d1290103b20b0000102e8e3,APPROVED,2023-03-24T17:56:45.190000Z,2023-03-24T17:59:55.810000Z,2023-03-24T17:59:56.276000,2023-03-24T17:59:56.215655Z,191,C14BP128,1507,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
641de54d7fe2a4ba6af26147,5be742980bedce00010bcf31,APPROVED,2023-03-24T18:00:47.751000Z,2023-03-24T18:04:50.135000Z,2023-03-24T18:04:50.595000,2023-03-24T18:04:50.540239Z,243,C14BP128,1490,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
641de59ec3fe8ec3470da32d,5f8453fff0d4290809876070,APPROVED,2023-03-24T18:02:26.822000Z,2023-03-24T18:07:45.583000Z,2023-03-24T18:07:46.045000,2023-03-24T18:07:45.960917Z,319,C14BP128,679,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
641de62f72b751c3b689e10d,577a930f7ba34c00010c8e5e,APPROVED,2023-03-24T18:04:45.787000Z,2023-03-24T18:28:33.696000Z,2023-03-24T18:28:34.154000,2023-03-24T18:28:34.083816Z,1428,C14BP128,1007,55,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
641de666f506869d2bc097be,6044ea51709c7658c749c64d,APPROVED,2023-03-24T18:05:32.455000Z,2023-03-24T18:26:27.881000Z,2023-03-24T18:26:28.300000,2023-03-24T18:26:28.238680Z,1256,C14BP128,244,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
641de6b9fe3b33c29ec515a2,63ee7fdc7353888045333f01,APPROVED,2023-03-24T18:07:46.137000Z,2023-03-24T18:11:06.523000Z,2023-03-24T18:11:06.970000,2023-03-24T18:11:06.904769Z,201,C14BP128,56,18,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
641de89972b751c3b689e143,62b2080f8f89f2f15c47d9ba,APPROVED,2023-03-24T18:17:56.013000Z,2023-03-24T18:26:14.275000Z,2023-03-24T18:26:14.878000,2023-03-24T18:26:14.813452Z,499,C14BP128,422,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
641de8a916f8c86fc6c51567,63654bbd9fba7764c698ee95,APPROVED,2023-03-24T18:15:10.320000Z,2023-03-24T18:25:48.146000Z,2023-03-24T18:25:48.596000Z,2023-03-24T18:25:50.295881Z,638,C14BP128,291,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
641de94a3451d1a398fb969e,5c3f9210c2d0b700017cf4d7,APPROVED,2023-03-24T18:20:31.874000Z,2023-03-24T18:26:42.510000Z,2023-03-24T18:26:42.983000,2023-03-24T18:26:42.908304Z,371,C14BP128,352,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
641dea13751a13b5648a2f66,63e5282cfb912bf4cb2f2d33,APPROVED,2023-03-24T18:21:49.996000Z,2023-03-24T18:28:14.703000Z,2023-03-24T18:28:15.185000,2023-03-24T18:28:15.115329Z,385,C14BP128,66,47,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
641dea1ec17d2bb10f0da316,6290de7fb740c5593c1c37c7,APPROVED,2023-03-24T18:21:21.416000Z,2023-03-24T18:25:22.840000Z,2023-03-24T18:25:25.240000,2023-03-24T18:25:25.640536Z,242,C14BP128,447,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
